batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=19.ckpt,19,0.6855813953488372,25,128,47.1875,14.4078,0.0023,3.9735,1.3094,9.2281,0.5744,-5623.0276,0.0001,0.0005,0.0,0.0002,0.0003,0.003,0.0601,8.2815
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=20.ckpt,20,0.7051162790697675,25,128,47.9956,14.1078,0.0023,3.9427,1.312,9.6594,0.5731,-5743.384,0.0001,0.0005,0.0,0.0002,0.0004,0.0033,0.0586,9.0535
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=21.ckpt,21,0.7013953488372093,25,128,46.892,14.5852,0.0021,3.9843,1.2902,9.5113,0.5914,-5623.5914,0.0001,0.0006,0.0,0.0002,0.0005,0.0035,0.0598,8.9288
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=22.ckpt,22,0.6893023255813954,25,128,46.6284,14.5974,0.0021,3.9946,1.2815,9.0376,0.5988,-5635.1998,0.0001,0.0005,0.0,0.0003,0.0004,0.0031,0.0601,9.2058
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=23.ckpt,23,0.7218604651162791,25,128,47.5194,14.8263,0.0022,3.9833,1.2964,9.7165,0.5864,-5754.4242,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0605,8.9864
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=24.ckpt,24,0.7013953488372093,25,128,47.589,14.9204,0.0022,3.985,1.2947,9.7507,0.5876,-5785.5271,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.06,9.8563
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=25.ckpt,25,0.7227906976744186,25,128,47.3225,14.7383,0.0021,3.9926,1.2921,9.8713,0.59,-5799.3823,0.0001,0.0007,0.0,0.0002,0.0004,0.0032,0.0585,9.42
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=26.ckpt,26,0.707906976744186,25,128,48.1418,14.339,0.0022,3.9663,1.3024,9.8768,0.5805,-5923.9792,0.0001,0.0006,0.0,0.0002,0.0004,0.0033,0.0609,10.5276
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=27.ckpt,27,0.7116279069767442,25,128,47.871,14.4322,0.0021,3.9797,1.291,9.5504,0.5902,-5921.6432,0.0001,0.0005,0.0,0.0002,0.0004,0.0029,0.0609,9.378
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=28.ckpt,28,0.7088372093023256,25,128,48.0214,14.7515,0.0021,3.988,1.2988,9.905,0.5841,-5941.765,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.059,9.1958
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=29.ckpt,29,0.706046511627907,25,128,47.7339,14.6619,0.0021,4.0,1.2917,9.8207,0.5901,-5940.82,0.0001,0.0005,0.0,0.0002,0.0003,0.0029,0.0593,8.985
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.6827906976744186,17,128,28.1475,23.6802,0.0015,4.3363,1.4182,2.9356,0.522,-2592.2565,0.0001,0.0005,0.0,0.0002,0.0004,0.0033,0.0634,5.4584
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.6893023255813954,17,128,31.5247,21.9457,0.0016,4.2872,1.3101,5.2444,0.5857,-3222.814,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0632,5.4927
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.6781395348837209,17,128,32.4316,20.4228,0.0016,4.2947,1.281,5.2431,0.609,-3403.7306,0.0001,0.0006,0.0,0.0002,0.0004,0.003,0.0619,6.2996
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.7032558139534884,17,128,35.2161,19.1496,0.0019,4.2187,1.2993,5.3773,0.5933,-3760.685,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0606,6.4833
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.7013953488372093,17,128,36.128,17.6411,0.0018,4.1815,1.3057,5.4397,0.5874,-3947.281,0.0001,0.0005,0.0,0.0002,0.0005,0.0031,0.0661,6.4083
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.7227906976744186,17,128,37.033,16.2239,0.0018,4.1631,1.2702,6.1224,0.6163,-4188.5348,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0598,6.6479
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.7190697674418605,17,128,36.4954,16.1047,0.0016,4.1289,1.2164,6.434,0.6683,-4261.7945,0.0001,0.0006,0.0,0.0002,0.0004,0.0029,0.0613,7.2186
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.7320930232558139,17,128,37.7164,17.6791,0.0017,4.1312,1.2198,8.5215,0.6637,-4488.8561,0.0001,0.0007,0.0,0.0003,0.0007,0.0039,0.0671,7.9036
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.7134883720930233,17,128,38.6337,17.8476,0.0016,4.1287,1.2236,7.6072,0.6603,-4702.964,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0602,8.7218
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.7134883720930233,17,128,40.3717,15.8587,0.0016,4.1141,1.2192,8.5586,0.6638,-4987.6001,0.0001,0.0005,0.0,0.0002,0.0003,0.0031,0.0603,9.5457
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.707906976744186,17,128,41.2844,16.4747,0.0016,4.1516,1.2344,9.5572,0.651,-5133.0819,0.0001,0.0007,0.0,0.0003,0.0005,0.0036,0.0596,10.5369
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.7088372093023256,17,128,41.8042,16.2908,0.0016,4.1577,1.2412,8.1602,0.6436,-5264.7451,0.0001,0.0005,0.0,0.0002,0.0003,0.0031,0.0592,10.7471
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.7144186046511628,17,128,42.1451,15.5686,0.0016,4.177,1.2481,8.3809,0.6374,-5333.5647,0.0001,0.0006,0.0,0.0002,0.0004,0.003,0.0612,10.6668
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.7190697674418605,17,128,43.0729,15.3035,0.0016,4.1397,1.2471,8.2411,0.6388,-5458.139,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0647,11.6993
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.7153488372093023,17,128,42.4378,14.6878,0.0016,4.1617,1.2394,9.0999,0.6455,-5471.0325,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0601,11.7946
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.72,17,128,42.5808,14.6,0.0015,4.1758,1.2397,8.1774,0.6461,-5498.3403,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.0634,10.3472
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.7293023255813953,17,128,45.2067,13.9139,0.0017,4.0918,1.2618,9.8723,0.6245,-5809.7816,0.0001,0.0007,0.0,0.0002,0.0004,0.003,0.0586,9.5035
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.7106976744186047,17,128,43.7637,15.4078,0.0016,4.1574,1.2582,9.1873,0.627,-5705.6516,0.0001,0.0005,0.0,0.0002,0.0004,0.0033,0.061,9.9655
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.7274418604651163,17,128,43.5739,13.7904,0.0016,4.1792,1.2611,8.6853,0.6247,-5748.4434,0.0001,0.0005,0.0,0.0002,0.0005,0.0032,0.0605,11.2396
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=19.ckpt,19,0.7153488372093023,17,128,45.4861,12.7248,0.0016,4.1067,1.2613,9.8104,0.6253,-5948.0107,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.061,11.3672
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=20.ckpt,20,0.7153488372093023,17,128,44.6274,13.2744,0.0016,4.1732,1.2644,8.9918,0.6224,-5868.7016,0.0001,0.0005,0.0,0.0002,0.0003,0.0029,0.0594,10.6648
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=21.ckpt,21,0.7246511627906976,17,128,44.7037,13.7115,0.0016,4.1575,1.2542,8.9701,0.6315,-5898.5231,0.0001,0.0004,0.0,0.0002,0.0003,0.0028,0.0612,10.7297
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=00.ckpt,0,0.6651162790697674,20,128,26.2563,23.2187,0.0014,4.139,1.362,2.5215,0.5259,-2944.2997,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0608,5.5981
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=01.ckpt,1,0.695813953488372,20,128,31.563,21.9176,0.0019,4.0832,1.4329,3.7188,0.5024,-3499.7735,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0635,5.7472
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=02.ckpt,2,0.6679069767441861,20,128,33.7618,21.5696,0.002,4.0784,1.3822,5.3877,0.5341,-3776.4257,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0614,6.0009
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=03.ckpt,3,0.695813953488372,20,128,35.6538,19.5857,0.002,4.0402,1.4022,6.3847,0.519,-4119.7325,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.0605,6.1593
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=04.ckpt,4,0.6827906976744186,20,128,36.3496,19.162,0.0018,4.0584,1.3631,6.1011,0.5447,-4254.0102,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0618,6.4395
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=05.ckpt,5,0.707906976744186,20,128,38.185,18.6957,0.002,4.0466,1.365,6.8853,0.5398,-4606.0928,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0636,7.6932
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=06.ckpt,6,0.7125581395348837,20,128,38.8257,17.6876,0.0019,4.025,1.3378,6.7108,0.5578,-4861.6421,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0683,8.1304
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=07.ckpt,7,0.7218604651162791,20,128,38.3706,16.7333,0.0018,4.0215,1.2869,6.5324,0.5968,-4907.2448,0.0001,0.0007,0.0,0.0002,0.0004,0.0031,0.0616,7.6433
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=08.ckpt,8,0.7134883720930233,20,128,40.6141,17.0169,0.002,4.0169,1.332,7.1172,0.5624,-5288.2262,0.0001,0.0006,0.0,0.0002,0.0004,0.003,0.0603,8.3505
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=09.ckpt,9,0.7088372093023256,20,128,41.8247,15.6429,0.002,3.9967,1.3225,8.103,0.5692,-5443.1151,0.0001,0.0006,0.0,0.0002,0.0004,0.0033,0.0613,8.9495
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=10.ckpt,10,0.7097674418604651,20,128,41.5566,14.4134,0.0019,4.0307,1.3164,7.6873,0.573,-5495.2994,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.059,10.9594
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=11.ckpt,11,0.7144186046511628,20,128,41.5592,13.9097,0.0017,4.0577,1.3183,8.9159,0.573,-5525.4723,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.0605,9.0234
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=12.ckpt,12,0.7097674418604651,20,128,42.1966,13.1807,0.0018,4.0368,1.3132,8.6446,0.5766,-5705.2209,0.0001,0.0006,0.0,0.0002,0.0005,0.0033,0.0606,9.555
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=13.ckpt,13,0.6976744186046512,20,128,42.3567,12.9102,0.0018,4.0413,1.3138,8.5722,0.5766,-5769.1396,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0605,9.1046
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=14.ckpt,14,0.7069767441860465,20,128,41.5554,12.8911,0.0016,4.0839,1.2881,9.1452,0.5993,-5692.0918,0.0001,0.0007,0.0,0.0002,0.0004,0.0033,0.0634,11.3939
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=15.ckpt,15,0.7134883720930233,20,128,42.1222,12.9463,0.0017,4.045,1.2844,9.6291,0.6019,-5806.3641,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.0624,10.8761
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=16.ckpt,16,0.7302325581395349,20,128,41.9831,12.9032,0.0016,4.0598,1.281,9.5576,0.6049,-5797.8321,0.0001,0.0005,0.0,0.0002,0.0003,0.0031,0.06,10.5909
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=17.ckpt,17,0.7209302325581395,20,128,41.6399,12.307,0.0016,4.0499,1.2685,8.5172,0.6147,-5806.1154,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0641,10.6046
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=18.ckpt,18,0.718139534883721,20,128,42.0895,12.3711,0.0016,4.0597,1.269,8.6996,0.6152,-5900.1348,0.0001,0.0007,0.0,0.0002,0.0004,0.0031,0.0612,12.0487
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=19.ckpt,19,0.7227906976744186,20,128,42.4873,12.5708,0.0016,4.0557,1.2701,9.0222,0.6143,-5968.0323,0.0001,0.0007,0.0,0.0002,0.0004,0.0033,0.0622,10.9319
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=20.ckpt,20,0.7106976744186047,20,128,43.2728,12.2955,0.0016,4.0614,1.2844,9.571,0.6021,-6083.0438,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0641,11.2268
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=21.ckpt,21,0.7283720930232558,20,128,42.5779,12.3742,0.0016,4.0717,1.2661,9.5975,0.6184,-5999.1356,0.0001,0.0007,0.0,0.0002,0.0005,0.0036,0.0644,10.9978
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=22.ckpt,22,0.7255813953488373,20,128,43.0171,12.2756,0.0016,4.0487,1.2731,8.9682,0.611,-6061.717,0.0001,0.0007,0.0,0.0002,0.0004,0.0031,0.0595,11.4658
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=23.ckpt,23,0.7116279069767442,20,128,42.9767,12.1957,0.0016,4.0586,1.2619,9.9647,0.622,-6060.1388,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.06,12.2071
64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=24.ckpt,24,0.72,20,128,43.3778,12.1565,0.0017,4.0596,1.266,10.0049,0.6185,-6138.5866,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0617,11.3836
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=00.ckpt,0,0.6688372093023256,14,128,27.1672,22.2489,0.0016,4.2231,1.4463,2.1547,0.4795,-2698.2883,0.0001,0.0006,0.0,0.0004,0.0005,0.0031,0.0597,5.2139
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=01.ckpt,1,0.6874418604651162,14,128,31.9107,19.4639,0.0019,4.1279,1.4319,3.6495,0.4981,-3265.328,0.0001,0.0007,0.0,0.0002,0.0004,0.0033,0.0625,5.4037
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=02.ckpt,2,0.7097674418604651,14,128,34.1697,18.5413,0.0022,4.0547,1.4402,3.4286,0.4938,-3670.9246,0.0001,0.0007,0.0,0.0002,0.0004,0.0032,0.066,5.7498
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=03.ckpt,3,0.7116279069767442,14,128,34.7907,18.8722,0.0022,4.0369,1.3765,4.3071,0.5311,-3814.3289,0.0001,0.0006,0.0,0.0002,0.0005,0.0033,0.0621,5.8312
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=04.ckpt,4,0.6930232558139535,14,128,36.0458,18.1656,0.0022,4.0194,1.3351,5.732,0.5597,-4064.6839,0.0001,0.0007,0.0,0.0002,0.0004,0.0029,0.0618,6.1737
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=05.ckpt,5,0.7144186046511628,14,128,37.5537,17.403,0.0023,3.9736,1.3667,5.5808,0.5359,-4399.0698,0.0001,0.0005,0.0,0.0002,0.0005,0.0034,0.0614,6.6724
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=06.ckpt,6,0.7106976744186047,14,128,38.6337,16.2019,0.0023,3.9642,1.351,6.12,0.5493,-4597.5701,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0598,7.3307
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=07.ckpt,7,0.7218604651162791,14,128,38.3579,15.7567,0.0022,3.9456,1.2959,8.2828,0.5894,-4773.4169,0.0001,0.0006,0.0,0.0002,0.0003,0.003,0.0584,7.7095
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=08.ckpt,8,0.7162790697674418,14,128,38.9964,14.5338,0.0022,3.9462,1.293,8.9664,0.5925,-5009.003,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0594,8.7883
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=09.ckpt,9,0.7246511627906976,14,128,41.0458,14.06,0.0023,3.97,1.3308,8.696,0.5618,-5286.5534,0.0001,0.0008,0.0,0.0002,0.0004,0.0033,0.0612,8.4963
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=10.ckpt,10,0.7144186046511628,14,128,40.8954,14.0105,0.0023,3.9599,1.3081,9.032,0.5791,-5365.8295,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.06,8.4837
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=11.ckpt,11,0.7051162790697675,14,128,41.6367,13.8296,0.0023,3.9659,1.3183,9.7926,0.5713,-5478.1822,0.0001,0.0006,0.0,0.0002,0.0005,0.0033,0.0608,9.2397
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=12.ckpt,12,0.707906976744186,14,128,41.4447,13.1226,0.0022,3.9777,1.3168,9.0125,0.5726,-5523.9679,0.0001,0.0006,0.0,0.0002,0.0004,0.003,0.0609,9.4482
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=13.ckpt,13,0.7013953488372093,14,128,41.4341,13.5814,0.0021,3.9711,1.2957,9.3134,0.5887,-5552.8196,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0598,9.9429
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=14.ckpt,14,0.72,14,128,41.4008,13.7342,0.0021,3.9726,1.2953,8.3373,0.5897,-5621.1318,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0631,9.7321
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=15.ckpt,15,0.7172093023255814,14,128,41.5525,14.3156,0.0021,3.9797,1.2916,8.2973,0.5927,-5705.7662,0.0001,0.0005,0.0,0.0002,0.0004,0.0035,0.0604,9.4918
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=16.ckpt,16,0.7051162790697675,14,128,41.7367,13.9191,0.0021,3.9859,1.2844,8.8633,0.5992,-5751.6046,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0617,10.7537
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=17.ckpt,17,0.7125581395348837,14,128,42.5624,13.3568,0.0022,3.9853,1.3059,8.0386,0.5809,-5873.375,0.0001,0.0004,0.0,0.0002,0.0004,0.003,0.0599,9.1068
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=18.ckpt,18,0.7218604651162791,14,128,42.7539,13.1933,0.0022,3.9797,1.2981,8.2054,0.5864,-5950.9839,0.0001,0.0006,0.0,0.0002,0.0005,0.0036,0.0634,9.6313
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.6613953488372093,10,128,26.8699,22.2632,0.0014,4.3822,1.5452,1.7909,0.4577,-2443.781,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0615,5.4666
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.7051162790697675,10,128,32.0755,19.6251,0.0017,4.3535,1.4176,3.7783,0.5139,-2959.4536,0.0001,0.0006,0.0,0.0002,0.0004,0.0029,0.0604,5.5816
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.7153488372093023,10,128,32.4304,19.0853,0.0017,4.2851,1.3629,3.6242,0.545,-3165.0602,0.0001,0.0007,0.0,0.0002,0.0004,0.0032,0.0605,5.7111
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.6865116279069767,10,128,35.547,18.4903,0.0019,4.2446,1.3585,4.3971,0.5508,-3458.3956,0.0001,0.0006,0.0,0.0002,0.0004,0.003,0.0612,6.0747
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.695813953488372,10,128,37.2214,17.2566,0.002,4.1954,1.3538,4.4703,0.5512,-3809.9776,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0627,6.0762
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.6911627906976744,10,128,39.3731,16.2847,0.0022,4.1027,1.3048,4.9768,0.5865,-4144.1546,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.061,6.9705
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.706046511627907,10,128,37.96,15.9297,0.0019,4.1076,1.2531,6.2075,0.6319,-4138.2103,0.0001,0.0006,0.0,0.0002,0.0005,0.0029,0.0609,6.8161
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.7069767441860465,10,128,39.6273,16.2697,0.002,4.0473,1.2461,6.93,0.6345,-4448.2895,0.0001,0.0005,0.0,0.0002,0.0004,0.0033,0.06,7.4169
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.7265116279069768,10,128,40.503,17.0993,0.002,4.0525,1.2425,7.7431,0.6404,-4571.68,0.0001,0.0005,0.0,0.0002,0.0004,0.0029,0.0602,7.5979
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.7134883720930233,10,128,41.6774,15.7978,0.0021,4.0343,1.2604,7.381,0.6247,-4771.7196,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0604,8.8279
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.7162790697674418,10,128,43.7377,14.8505,0.0023,4.0066,1.265,9.1431,0.622,-4986.363,0.0001,0.0007,0.0,0.0002,0.0004,0.0034,0.0637,9.2874
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.72,10,128,42.5994,14.9549,0.0021,4.0223,1.2507,9.2229,0.6357,-4941.4113,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0607,10.442
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.7162790697674418,10,128,43.8744,15.3494,0.0022,4.0089,1.2693,8.9252,0.6176,-5095.4654,0.0001,0.0007,0.0,0.0002,0.0004,0.0033,0.0618,11.0549
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.7209302325581395,10,128,45.345,15.0942,0.0024,3.9681,1.2749,9.5473,0.6127,-5332.5113,0.0001,0.0004,0.0,0.0002,0.0004,0.0031,0.0597,10.7663
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.7209302325581395,10,128,44.9181,15.6103,0.0023,3.9848,1.2726,9.0737,0.6148,-5320.0994,0.0001,0.0005,0.0,0.0002,0.0003,0.003,0.0615,10.5285
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.6595348837209303,7,128,28.6248,21.7866,0.0015,4.3096,1.3847,4.3418,0.5413,-2751.2151,0.0001,0.0005,0.0,0.0002,0.0004,0.0029,0.0601,5.5763
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.6920930232558139,7,128,31.4607,18.973,0.0017,4.2014,1.3096,4.6833,0.588,-3275.0881,0.0001,0.0007,0.0,0.0002,0.0005,0.0031,0.0613,5.762
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.7023255813953488,7,128,33.9935,18.5239,0.0019,4.18,1.3089,5.2965,0.5893,-3643.5139,0.0001,0.0005,0.0,0.0002,0.0003,0.0031,0.0591,5.7289
